title;IMAS
subtit;Índice de mercado dos títulos públicos atrelados a Selic
dfont;ANBIMA
vtype;perc
decimal;2
mult;1
divshow;1
group;1
yref;0
blk_dx;80
period;month
date_type;dd_mm_yyyy
;
;
;
;
;
data;begin
x;y
26/03/2021;4802.334532
29/03/2021;4802.515967
30/03/2021;4802.747273
31/03/2021;4803.183173
01/04/2021;4803.414567
05/04/2021;4803.735701
06/04/2021;4803.844576
07/04/2021;4803.802127
08/04/2021;4804.032463
09/04/2021;4804.331606
12/04/2021;4804.192947
13/04/2021;4804.157331
14/04/2021;4804.124393
15/04/2021;4804.361895
16/04/2021;4804.366099
19/04/2021;4804.709495
20/04/2021;4804.903582
22/04/2021;4805.185695
23/04/2021;4805.18357
26/04/2021;4805.503848
27/04/2021;4805.65879
28/04/2021;4805.879816
29/04/2021;4806.246416
30/04/2021;4806.63818
03/05/2021;4806.851886
04/05/2021;4807.22008
05/05/2021;4807.528791
06/05/2021;4808.196269
07/05/2021;4808.879874
10/05/2021;4809.712453
11/05/2021;4810.757919
12/05/2021;4811.687878
13/05/2021;4812.582664
14/05/2021;4813.540216
17/05/2021;4814.538414
18/05/2021;4816.080239
19/05/2021;4817.586452
20/05/2021;4818.520654
21/05/2021;4819.493776
24/05/2021;4820.369642
25/05/2021;4821.089486
26/05/2021;4821.604728
27/05/2021;4822.059779
28/05/2021;4822.690659
31/05/2021;4823.443225
01/06/2021;4824.16225
02/06/2021;4825.067276
04/06/2021;4825.971293
07/06/2021;4826.77622
08/06/2021;4827.467262
09/06/2021;4828.201971
10/06/2021;4828.797527
11/06/2021;4829.481691
14/06/2021;4830.238435
15/06/2021;4830.83413
16/06/2021;4831.517402
17/06/2021;4832.324027
18/06/2021;4833.198517
21/06/2021;4834.115752
22/06/2021;4834.96656
23/06/2021;4835.823972
24/06/2021;4836.697926
25/06/2021;4837.63367
28/06/2021;4838.589731
29/06/2021;4839.485725
30/06/2021;4840.405223
01/07/2021;4841.32227
02/07/2021;4842.203371
05/07/2021;4843.085742
06/07/2021;4843.986632
07/07/2021;4844.957791
08/07/2021;4845.796207
09/07/2021;4846.615504
12/07/2021;4847.519764
13/07/2021;4848.519917
14/07/2021;4849.593168
15/07/2021;4850.563798
16/07/2021;4851.566089
19/07/2021;4852.633886
20/07/2021;4853.777339
21/07/2021;4854.841295
22/07/2021;4856.053188
23/07/2021;4857.165714
26/07/2021;4858.225029
27/07/2021;4859.53511
28/07/2021;4860.503837
29/07/2021;4861.418501
30/07/2021;4862.207313
02/08/2021;4863.029757
03/08/2021;4863.768845
04/08/2021;4864.54815
05/08/2021;4865.355164
06/08/2021;4866.309375
09/08/2021;4867.366295
10/08/2021;4868.309591
11/08/2021;4869.35407
12/08/2021;4870.349655
13/08/2021;4871.267867
16/08/2021;4872.392719
17/08/2021;4873.425686
18/08/2021;4874.433733
19/08/2021;4875.302302
20/08/2021;4876.300962
23/08/2021;4877.361945
24/08/2021;4878.418647
25/08/2021;4879.520294
26/08/2021;4880.548068
27/08/2021;4881.543565
30/08/2021;4882.604743
31/08/2021;4883.753599
01/09/2021;4885.261055
02/09/2021;4886.408896
03/09/2021;4887.853045
06/09/2021;4889.041025
08/09/2021;4890.12893
09/09/2021;4891.035193
10/09/2021;4892.038633
13/09/2021;4893.187647
14/09/2021;4894.287432
15/09/2021;4895.286683
16/09/2021;4896.321479
17/09/2021;4897.464134
20/09/2021;4898.556258
21/09/2021;4899.603328
22/09/2021;4900.663166
23/09/2021;4901.688457
24/09/2021;4902.902871
27/09/2021;4904.096681
28/09/2021;4905.303485
29/09/2021;4906.547299
30/09/2021;4907.753729
01/10/2021;4909.098329
04/10/2021;4911.032157
05/10/2021;4913.366628
06/10/2021;4915.001393
07/10/2021;4916.450183
08/10/2021;4917.890629
11/10/2021;4919.30086
13/10/2021;4920.769607
14/10/2021;4922.014426
15/10/2021;4923.383124
18/10/2021;4924.72886
19/10/2021;4926.087736
20/10/2021;4927.224986
21/10/2021;4928.431062
22/10/2021;4929.589212
25/10/2021;4930.69536
26/10/2021;4931.925814
27/10/2021;4933.181408
28/10/2021;4934.436192
29/10/2021;4936.044565
01/11/2021;4937.544709
03/11/2021;4939.031114
04/11/2021;4940.513909
05/11/2021;4942.023435
08/11/2021;4943.52536
09/11/2021;4945.083166
10/11/2021;4946.596091
11/11/2021;4948.093275
12/11/2021;4949.61426
16/11/2021;4951.091102
17/11/2021;4952.61088
18/11/2021;4954.162152
19/11/2021;4955.70107
22/11/2021;4957.23888
23/11/2021;4958.797802
24/11/2021;4960.466857
25/11/2021;4961.974649
26/11/2021;4963.469162
29/11/2021;4964.955147
30/11/2021;4966.510396
01/12/2021;4968.024028
02/12/2021;4969.471496
03/12/2021;4970.906368
06/12/2021;4972.399887
07/12/2021;4973.835003
08/12/2021;4975.313922
09/12/2021;4976.798972
10/12/2021;4978.553419
13/12/2021;4980.244543
14/12/2021;4981.952813
15/12/2021;4983.704201
16/12/2021;4985.471674
17/12/2021;4987.419295
20/12/2021;4989.399174
21/12/2021;4991.206551
22/12/2021;4993.009031
23/12/2021;4994.794627
27/12/2021;4998.30847
28/12/2021;5000.023957
29/12/2021;5001.739803
30/12/2021;5003.366534
03/01/2022;5006.850032
04/01/2022;5008.677371
05/01/2022;5010.606883
06/01/2022;5012.422076
07/01/2022;5014.46281
10/01/2022;5016.26474
11/01/2022;5018.104969
12/01/2022;5020.125624
13/01/2022;5022.097832
14/01/2022;5024.196315
17/01/2022;5026.177484
18/01/2022;5028.248871
19/01/2022;5030.34207
20/01/2022;5032.416124
21/01/2022;5034.381089
24/01/2022;5036.532815
25/01/2022;5038.730153
26/01/2022;5040.805466
27/01/2022;5042.803382
28/01/2022;5044.649271
31/01/2022;5046.493488
01/02/2022;5048.426275
02/02/2022;5050.274854
03/02/2022;5052.23698
04/02/2022;5054.479072
07/02/2022;5056.876339
08/02/2022;5059.164767
09/02/2022;5061.416274
10/02/2022;5063.605941
11/02/2022;5065.876954
14/02/2022;5068.023739
15/02/2022;5070.508747
16/02/2022;5073.005584
17/02/2022;5075.850062
18/02/2022;5078.890503
21/02/2022;5082.509662
22/02/2022;5086.101457
23/02/2022;5088.664228
24/02/2022;5090.746614
25/02/2022;5092.73612
02/03/2022;5094.822241
03/03/2022;5096.954679
04/03/2022;5098.606908
07/03/2022;5100.589661
08/03/2022;5102.707734
